order_id,line_no,product_id,quantity,unit_price,discount
ORD0681,1370,PROD009,2,338351,0
ORD0681,1371,PROD042,1,267675,0
ORD0682,1372,PROD075,2,336346,0
ORD0682,1373,PROD067,2,301027,0
ORD0682,1374,PROD031,1,580168,0
ORD0683,1375,PROD021,2,422319,0
ORD0684,1376,PROD035,1,573870,0
ORD0685,1377,PROD096,2,507314,0
ORD0685,1378,PROD090,2,456834,0
ORD0686,1379,PROD032,2,214534,0
ORD0686,1380,PROD100,2,313227,0
ORD0687,1381,PROD004,2,653272,0
ORD0687,1382,PROD068,1,419032,0
ORD0687,1383,PROD024,2,512394,0
ORD0687,1384,PROD008,1,402377,0
ORD0688,1385,PROD024,1,512394,0
ORD0688,1386,PROD095,1,516935,51693
ORD0688,1387,PROD010,1,364274,0
ORD0688,1388,PROD059,3,538551,0
ORD0689,1389,PROD062,2,510596,0
ORD0689,1390,PROD067,2,301027,0
ORD0689,1391,PROD014,1,213273,0
ORD0689,1392,PROD037,1,677268,0
ORD0690,1393,PROD002,2,669082,66908
ORD0690,1394,PROD086,2,405046,0
ORD0690,1395,PROD084,3,526981,26349
ORD0691,1396,PROD052,2,378729,0
ORD0692,1397,PROD028,3,380046,0
ORD0693,1398,PROD062,1,510596,0
ORD0693,1399,PROD080,2,703693,0
ORD0694,1400,PROD046,3,241318,12065
ORD0695,1401,PROD039,3,369506,0
ORD0695,1402,PROD085,1,426554,0
ORD0696,1403,PROD003,3,651941,0
ORD0696,1404,PROD034,2,281060,0
ORD0696,1405,PROD051,1,381604,0
ORD0696,1406,PROD076,3,562046,0
ORD0697,1407,PROD071,1,556501,0
ORD0697,1408,PROD059,2,538551,0
ORD0697,1409,PROD053,3,259815,0
ORD0698,1410,PROD082,3,614446,0
ORD0698,1411,PROD009,3,338351,0
ORD0699,1412,PROD096,2,507314,25365
ORD0699,1413,PROD007,3,743757,0
ORD0699,1414,PROD034,3,281060,0
ORD0700,1415,PROD024,2,512394,0
ORD0700,1416,PROD016,3,648858,0
ORD0701,1417,PROD047,3,363651,0
ORD0702,1418,PROD030,3,403937,0
ORD0702,1419,PROD034,1,281060,0
ORD0703,1420,PROD068,3,419032,0
ORD0704,1421,PROD018,1,525077,0
ORD0704,1422,PROD001,1,305640,30564
ORD0705,1423,PROD047,2,363651,0
ORD0705,1424,PROD094,1,196724,0
ORD0705,1425,PROD093,3,738180,0
ORD0706,1426,PROD090,2,456834,0
ORD0707,1427,PROD094,1,196724,0
ORD0707,1428,PROD091,3,514458,0
ORD0708,1429,PROD097,2,455047,0
ORD0709,1430,PROD092,3,245331,0
ORD0710,1431,PROD011,3,601091,60109
ORD0710,1432,PROD035,2,573870,0
ORD0711,1433,PROD037,2,677268,67726
ORD0711,1434,PROD096,2,507314,0
ORD0711,1435,PROD062,3,510596,0
ORD0712,1436,PROD072,2,502195,25109
ORD0713,1437,PROD019,1,544547,0
ORD0713,1438,PROD092,3,245331,0
ORD0713,1439,PROD049,2,670612,0
ORD0714,1440,PROD021,3,422319,0
ORD0714,1441,PROD041,3,197248,0
ORD0715,1442,PROD059,2,538551,0
ORD0715,1443,PROD091,3,514458,0
ORD0716,1444,PROD068,1,419032,0
ORD0716,1445,PROD033,3,203669,0
ORD0717,1446,PROD009,3,338351,0
ORD0718,1447,PROD068,3,419032,0
ORD0718,1448,PROD060,3,394721,0
ORD0719,1449,PROD096,3,507314,0
ORD0720,1450,PROD099,3,476159,0
ORD0721,1451,PROD077,2,248241,0
ORD0721,1452,PROD031,2,580168,0
ORD0722,1453,PROD042,2,267675,0
ORD0722,1454,PROD003,1,651941,0
ORD0723,1455,PROD045,3,507706,0
ORD0724,1456,PROD034,2,281060,28106
ORD0725,1457,PROD043,1,319565,0
ORD0725,1458,PROD038,2,519212,0
ORD0726,1459,PROD075,1,336346,0
ORD0727,1460,PROD053,3,259815,0
ORD0728,1461,PROD024,3,512394,0
ORD0728,1462,PROD003,1,651941,0
ORD0728,1463,PROD026,2,410531,0
ORD0729,1464,PROD087,3,593122,0
ORD0729,1465,PROD031,3,580168,0
ORD0729,1466,PROD069,2,377548,0
ORD0730,1467,PROD009,2,338351,0
ORD0730,1468,PROD008,2,402377,0
ORD0730,1469,PROD099,1,476159,0
ORD0731,1470,PROD087,3,593122,0
ORD0731,1471,PROD025,1,159213,0
ORD0731,1472,PROD055,3,288974,0
ORD0732,1473,PROD014,2,213273,10663
ORD0732,1474,PROD099,2,476159,0
ORD0732,1475,PROD015,2,141168,0
ORD0732,1476,PROD074,1,590000,0
ORD0733,1477,PROD036,2,270818,0
ORD0733,1478,PROD100,1,313227,0
ORD0734,1479,PROD009,1,338351,0
ORD0734,1480,PROD016,2,648858,0
ORD0735,1481,PROD056,1,301688,0
ORD0735,1482,PROD050,2,686142,0
ORD0735,1483,PROD015,2,141168,0
ORD0735,1484,PROD033,3,203669,0
ORD0736,1485,PROD072,3,502195,0
ORD0736,1486,PROD039,1,369506,0
ORD0737,1487,PROD025,2,159213,7960
ORD0738,1488,PROD073,1,527992,0
ORD0738,1489,PROD006,1,310956,46643
ORD0739,1490,PROD081,2,682892,102433
ORD0740,1491,PROD023,3,727640,36382
ORD0740,1492,PROD050,3,686142,0
ORD0741,1493,PROD051,3,381604,0
ORD0741,1494,PROD016,2,648858,64885
ORD0741,1495,PROD041,3,197248,0
ORD0742,1496,PROD073,3,527992,0
ORD0742,1497,PROD091,2,514458,0
ORD0743,1498,PROD029,3,244617,0
ORD0743,1499,PROD019,2,544547,0
ORD0743,1500,PROD017,1,661945,99291
ORD0744,1501,PROD100,2,313227,0
ORD0745,1502,PROD025,2,159213,0
ORD0745,1503,PROD036,2,270818,0
ORD0745,1504,PROD008,3,402377,0
ORD0746,1505,PROD058,3,642818,0
ORD0746,1506,PROD025,3,159213,0
ORD0746,1507,PROD002,2,669082,0
ORD0747,1508,PROD042,1,267675,0
ORD0748,1509,PROD011,1,601091,0
ORD0749,1510,PROD015,1,141168,0
ORD0750,1511,PROD021,1,422319,21115
ORD0750,1512,PROD087,1,593122,0
ORD0751,1513,PROD035,3,573870,0
ORD0752,1514,PROD029,3,244617,0
ORD0753,1515,PROD091,1,514458,0
ORD0754,1516,PROD100,2,313227,0
ORD0755,1517,PROD095,3,516935,0
ORD0755,1518,PROD049,3,670612,0
ORD0756,1519,PROD054,1,422914,0
ORD0757,1520,PROD042,3,267675,0
ORD0757,1521,PROD023,2,727640,0
ORD0758,1522,PROD068,2,419032,0
ORD0759,1523,PROD007,2,743757,111563
ORD0759,1524,PROD004,3,653272,0
ORD0760,1525,PROD042,2,267675,26767
ORD0761,1526,PROD033,1,203669,0
ORD0761,1527,PROD014,1,213273,0
ORD0762,1528,PROD042,3,267675,0
ORD0762,1529,PROD016,2,648858,0
ORD0763,1530,PROD002,2,669082,100362
ORD0764,1531,PROD059,1,538551,0
ORD0764,1532,PROD084,3,526981,0
ORD0765,1533,PROD037,1,677268,0
ORD0765,1534,PROD004,3,653272,65327
ORD0766,1535,PROD077,2,248241,0
ORD0766,1536,PROD070,2,187927,0
ORD0766,1537,PROD060,1,394721,0
ORD0767,1538,PROD004,3,653272,0
ORD0767,1539,PROD062,1,510596,0
ORD0768,1540,PROD094,2,196724,0
ORD0769,1541,PROD063,3,509938,0
ORD0770,1542,PROD062,1,510596,0
ORD0771,1543,PROD082,2,614446,0
ORD0771,1544,PROD038,2,519212,51921
ORD0771,1545,PROD023,1,727640,0
ORD0772,1546,PROD056,3,301688,30168
ORD0773,1547,PROD085,2,426554,0
ORD0774,1548,PROD012,2,591062,0
ORD0775,1549,PROD028,1,380046,0
ORD0775,1550,PROD092,1,245331,0
ORD0776,1551,PROD011,3,601091,0
ORD0776,1552,PROD045,2,507706,0
ORD0777,1553,PROD054,1,422914,0
ORD0778,1554,PROD081,1,682892,0
ORD0779,1555,PROD035,2,573870,0
ORD0780,1556,PROD014,2,213273,0
ORD0780,1557,PROD079,2,375967,0
ORD0781,1558,PROD024,1,512394,0
ORD0782,1559,PROD006,3,310956,0
ORD0783,1560,PROD077,3,248241,0
ORD0783,1561,PROD042,2,267675,26767
ORD0784,1562,PROD068,1,419032,0
ORD0785,1563,PROD097,3,455047,0
ORD0786,1564,PROD017,3,661945,0
ORD0786,1565,PROD042,1,267675,0
ORD0787,1566,PROD066,1,504106,0
ORD0787,1567,PROD022,3,643656,0
ORD0787,1568,PROD012,1,591062,0
ORD0787,1569,PROD076,3,562046,0
ORD0788,1570,PROD097,1,455047,0
ORD0788,1571,PROD032,1,214534,0
ORD0788,1572,PROD068,1,419032,0
ORD0789,1573,PROD052,2,378729,0
ORD0789,1574,PROD029,2,244617,0
ORD0789,1575,PROD070,1,187927,0
ORD0790,1576,PROD039,1,369506,0
ORD0790,1577,PROD086,2,405046,0
ORD0791,1578,PROD022,1,643656,0
ORD0792,1579,PROD066,1,504106,25205
ORD0792,1580,PROD026,2,410531,0
ORD0793,1581,PROD088,2,207113,0
ORD0794,1582,PROD071,1,556501,0
ORD0795,1583,PROD053,3,259815,0
ORD0795,1584,PROD094,3,196724,0
ORD0795,1585,PROD059,3,538551,0
ORD0795,1586,PROD024,2,512394,0
ORD0796,1587,PROD054,2,422914,0
ORD0796,1588,PROD059,2,538551,80782
ORD0796,1589,PROD007,2,743757,0
ORD0797,1590,PROD081,2,682892,0
ORD0797,1591,PROD051,2,381604,0
ORD0797,1592,PROD053,1,259815,0
ORD0798,1593,PROD077,2,248241,0
ORD0798,1594,PROD093,2,738180,0
ORD0798,1595,PROD004,3,653272,0
ORD0799,1596,PROD015,3,141168,0
ORD0799,1597,PROD091,2,514458,0
ORD0799,1598,PROD073,3,527992,0
ORD0800,1599,PROD061,3,331617,0
ORD0800,1600,PROD031,1,580168,58016
ORD0801,1601,PROD081,3,682892,0
ORD0801,1602,PROD010,3,364274,0
ORD0801,1603,PROD024,1,512394,0
ORD0801,1604,PROD056,2,301688,0
ORD0802,1605,PROD012,2,591062,0
ORD0802,1606,PROD026,1,410531,0
ORD0803,1607,PROD090,2,456834,0
ORD0804,1608,PROD071,1,556501,0
ORD0804,1609,PROD047,1,363651,0
ORD0804,1610,PROD085,2,426554,0
ORD0805,1611,PROD093,2,738180,0
ORD0805,1612,PROD068,2,419032,0
ORD0805,1613,PROD100,1,313227,0
ORD0806,1614,PROD041,3,197248,0
ORD0806,1615,PROD031,2,580168,0
ORD0807,1616,PROD045,2,507706,0
ORD0808,1617,PROD048,3,604225,0
ORD0808,1618,PROD043,2,319565,0
ORD0808,1619,PROD042,2,267675,0
ORD0808,1620,PROD020,3,596446,89466
ORD0809,1621,PROD013,2,653820,0
ORD0810,1622,PROD085,1,426554,21327
ORD0810,1623,PROD063,3,509938,0
ORD0810,1624,PROD041,2,197248,0
ORD0810,1625,PROD098,3,349122,0
ORD0811,1626,PROD082,1,614446,0
ORD0811,1627,PROD049,3,670612,33530
ORD0812,1628,PROD077,1,248241,0
ORD0812,1629,PROD002,2,669082,0
ORD0812,1630,PROD038,3,519212,0
ORD0812,1631,PROD014,1,213273,0
ORD0813,1632,PROD077,3,248241,24824
ORD0813,1633,PROD026,2,410531,20526
ORD0814,1634,PROD100,3,313227,0
ORD0815,1635,PROD034,2,281060,0
ORD0815,1636,PROD040,3,482131,48213
ORD0815,1637,PROD079,3,375967,0
ORD0816,1638,PROD037,1,677268,0
ORD0816,1639,PROD099,1,476159,0
ORD0816,1640,PROD065,3,427073,0
ORD0817,1641,PROD062,3,510596,0
ORD0817,1642,PROD098,3,349122,0
ORD0817,1643,PROD024,3,512394,0
ORD0818,1644,PROD048,1,604225,0
ORD0818,1645,PROD092,2,245331,0
ORD0818,1646,PROD084,3,526981,0
ORD0818,1647,PROD055,1,288974,43346
ORD0819,1648,PROD067,3,301027,0
ORD0819,1649,PROD068,1,419032,0
ORD0819,1650,PROD046,1,241318,0
ORD0820,1651,PROD022,3,643656,0
ORD0820,1652,PROD049,2,670612,0
ORD0820,1653,PROD065,2,427073,0
ORD0821,1654,PROD050,3,686142,0
ORD0821,1655,PROD067,1,301027,15051
ORD0821,1656,PROD019,2,544547,0
ORD0822,1657,PROD053,3,259815,0
ORD0822,1658,PROD069,2,377548,0
ORD0822,1659,PROD079,3,375967,0
ORD0823,1660,PROD088,2,207113,0
ORD0824,1661,PROD046,3,241318,0
ORD0825,1662,PROD002,1,669082,0
ORD0825,1663,PROD094,3,196724,0
ORD0826,1664,PROD074,2,590000,0
ORD0826,1665,PROD080,1,703693,0
ORD0826,1666,PROD004,1,653272,0
ORD0827,1667,PROD006,3,310956,0
ORD0827,1668,PROD089,3,628789,0
ORD0827,1669,PROD088,2,207113,0
ORD0828,1670,PROD021,2,422319,0
ORD0829,1671,PROD011,2,601091,0
ORD0829,1672,PROD062,1,510596,76589
ORD0830,1673,PROD006,2,310956,0
ORD0831,1674,PROD059,2,538551,0
ORD0831,1675,PROD065,1,427073,0
ORD0831,1676,PROD011,1,601091,0
ORD0831,1677,PROD017,3,661945,0
ORD0832,1678,PROD052,1,378729,0
ORD0832,1679,PROD099,2,476159,0
ORD0833,1680,PROD018,2,525077,0
ORD0834,1681,PROD043,1,319565,0
ORD0834,1682,PROD051,2,381604,0
ORD0834,1683,PROD008,2,402377,60356
ORD0835,1684,PROD094,2,196724,0
ORD0835,1685,PROD038,3,519212,77881
ORD0835,1686,PROD037,3,677268,0
ORD0836,1687,PROD048,2,604225,0
ORD0836,1688,PROD001,2,305640,0
ORD0836,1689,PROD017,3,661945,0
ORD0837,1690,PROD037,3,677268,0
ORD0837,1691,PROD024,1,512394,0
ORD0837,1692,PROD043,3,319565,0
ORD0838,1693,PROD076,2,562046,0
ORD0839,1694,PROD016,3,648858,0
ORD0839,1695,PROD005,1,551591,0
ORD0839,1696,PROD031,2,580168,0
ORD0840,1697,PROD014,2,213273,0
ORD0841,1698,PROD069,1,377548,0
ORD0841,1699,PROD044,1,627007,0
ORD0841,1700,PROD074,1,590000,0
ORD0842,1701,PROD053,2,259815,0
ORD0843,1702,PROD005,1,551591,0
ORD0843,1703,PROD080,1,703693,0
ORD0843,1704,PROD039,1,369506,0
ORD0844,1705,PROD016,1,648858,0
ORD0844,1706,PROD052,2,378729,0
ORD0845,1707,PROD006,3,310956,0
ORD0846,1708,PROD096,3,507314,0
ORD0846,1709,PROD093,3,738180,0
ORD0846,1710,PROD092,2,245331,0
ORD0847,1711,PROD093,3,738180,0
ORD0848,1712,PROD057,3,567185,0
ORD0848,1713,PROD098,3,349122,52368
ORD0849,1714,PROD073,1,527992,0
ORD0850,1715,PROD070,2,187927,0
ORD0850,1716,PROD034,1,281060,0
ORD0850,1717,PROD042,1,267675,0
ORD0851,1718,PROD081,2,682892,0
ORD0851,1719,PROD061,2,331617,0
ORD0852,1720,PROD090,2,456834,0
ORD0853,1721,PROD038,2,519212,25960
ORD0853,1722,PROD032,2,214534,0
ORD0853,1723,PROD059,3,538551,0
ORD0853,1724,PROD053,1,259815,38972
ORD0854,1725,PROD002,2,669082,0
ORD0854,1726,PROD061,1,331617,0
ORD0854,1727,PROD058,2,642818,0
ORD0854,1728,PROD016,3,648858,0
ORD0855,1729,PROD039,1,369506,0
ORD0855,1730,PROD006,2,310956,0
ORD0856,1731,PROD010,2,364274,54641
ORD0857,1732,PROD039,2,369506,0
ORD0857,1733,PROD074,2,590000,0
ORD0857,1734,PROD053,2,259815,0
ORD0858,1735,PROD071,1,556501,0
ORD0858,1736,PROD078,1,559431,55943
ORD0859,1737,PROD026,1,410531,0
ORD0859,1738,PROD068,2,419032,0
ORD0859,1739,PROD097,3,455047,0
ORD0859,1740,PROD079,3,375967,0
ORD0860,1741,PROD038,2,519212,0
ORD0861,1742,PROD075,1,336346,0
ORD0862,1743,PROD035,3,573870,0
ORD0862,1744,PROD093,1,738180,0
ORD0862,1745,PROD058,1,642818,0
ORD0862,1746,PROD070,2,187927,0
ORD0863,1747,PROD087,2,593122,0
ORD0864,1748,PROD099,2,476159,0
ORD0864,1749,PROD028,2,380046,0
ORD0865,1750,PROD058,1,642818,0
ORD0865,1751,PROD090,3,456834,0
ORD0866,1752,PROD002,2,669082,0
ORD0866,1753,PROD079,2,375967,0
ORD0867,1754,PROD034,2,281060,0
ORD0867,1755,PROD082,3,614446,0
ORD0867,1756,PROD018,1,525077,0
ORD0868,1757,PROD054,1,422914,0
ORD0868,1758,PROD030,3,403937,0
ORD0869,1759,PROD023,1,727640,0
ORD0870,1760,PROD058,3,642818,0
ORD0871,1761,PROD089,3,628789,0
ORD0872,1762,PROD037,1,677268,0
ORD0872,1763,PROD057,1,567185,0
ORD0873,1764,PROD023,2,727640,36382
ORD0874,1765,PROD027,1,371232,0
ORD0875,1766,PROD019,2,544547,0
ORD0875,1767,PROD030,1,403937,0
ORD0875,1768,PROD026,2,410531,0
ORD0876,1769,PROD063,1,509938,0
ORD0877,1770,PROD044,1,627007,0
ORD0877,1771,PROD039,1,369506,0
ORD0877,1772,PROD036,3,270818,0
ORD0877,1773,PROD030,2,403937,0
ORD0878,1774,PROD095,3,516935,0
ORD0878,1775,PROD031,2,580168,0
ORD0879,1776,PROD061,2,331617,0
ORD0879,1777,PROD032,3,214534,0
ORD0879,1778,PROD090,1,456834,0
ORD0879,1779,PROD007,2,743757,0
ORD0880,1780,PROD091,1,514458,0
ORD0880,1781,PROD029,2,244617,0
ORD0880,1782,PROD047,1,363651,0
ORD0880,1783,PROD034,1,281060,0
ORD0881,1784,PROD081,2,682892,0
ORD0881,1785,PROD014,1,213273,0
ORD0881,1786,PROD086,1,405046,0
ORD0882,1787,PROD065,3,427073,0
ORD0883,1788,PROD062,3,510596,0
ORD0883,1789,PROD027,2,371232,0
ORD0883,1790,PROD005,3,551591,0
ORD0884,1791,PROD041,2,197248,0
ORD0884,1792,PROD026,1,410531,0
ORD0884,1793,PROD063,3,509938,0
ORD0884,1794,PROD079,1,375967,0
ORD0885,1795,PROD072,3,502195,0
ORD0885,1796,PROD017,1,661945,0
ORD0885,1797,PROD048,2,604225,60422
ORD0886,1798,PROD019,3,544547,0
ORD0887,1799,PROD069,1,377548,0
ORD0887,1800,PROD051,1,381604,0
ORD0888,1801,PROD021,2,422319,0
ORD0889,1802,PROD031,3,580168,0
ORD0890,1803,PROD018,3,525077,0
ORD0891,1804,PROD092,3,245331,0
ORD0892,1805,PROD019,1,544547,0
ORD0892,1806,PROD056,1,301688,45253
ORD0892,1807,PROD081,1,682892,0
ORD0892,1808,PROD046,1,241318,0
ORD0893,1809,PROD029,3,244617,0
ORD0893,1810,PROD046,2,241318,12065
ORD0893,1811,PROD038,1,519212,0
ORD0893,1812,PROD045,2,507706,0
ORD0894,1813,PROD005,3,551591,0
ORD0894,1814,PROD047,1,363651,0
ORD0895,1815,PROD076,1,562046,0
ORD0896,1816,PROD016,1,648858,0
ORD0897,1817,PROD070,1,187927,0
ORD0898,1818,PROD039,3,369506,55425
ORD0898,1819,PROD058,1,642818,0
ORD0899,1820,PROD067,2,301027,0
ORD0899,1821,PROD051,3,381604,0
ORD0899,1822,PROD096,2,507314,50731
ORD0899,1823,PROD057,2,567185,0
ORD0900,1824,PROD097,2,455047,0
ORD0900,1825,PROD009,1,338351,0
ORD0901,1826,PROD099,1,476159,0
ORD0902,1827,PROD085,1,426554,0
ORD0902,1828,PROD051,3,381604,0
ORD0903,1829,PROD054,1,422914,0
ORD0904,1830,PROD094,2,196724,0
ORD0904,1831,PROD039,2,369506,0
ORD0905,1832,PROD093,1,738180,110727
ORD0905,1833,PROD069,1,377548,0
ORD0905,1834,PROD018,1,525077,0
ORD0906,1835,PROD026,2,410531,0
ORD0907,1836,PROD050,2,686142,68614
ORD0907,1837,PROD064,2,318346,0
ORD0908,1838,PROD001,3,305640,0
ORD0908,1839,PROD047,1,363651,0
ORD0908,1840,PROD031,1,580168,0
ORD0909,1841,PROD030,3,403937,0
ORD0909,1842,PROD004,3,653272,0
ORD0909,1843,PROD070,2,187927,0
ORD0909,1844,PROD040,3,482131,0
ORD0910,1845,PROD021,2,422319,0
ORD0910,1846,PROD081,1,682892,0
ORD0910,1847,PROD091,2,514458,25722
ORD0911,1848,PROD021,1,422319,0
ORD0912,1849,PROD036,2,270818,0
ORD0912,1850,PROD050,3,686142,0
ORD0913,1851,PROD002,1,669082,0
ORD0913,1852,PROD017,1,661945,99291
ORD0913,1853,PROD051,2,381604,0
ORD0914,1854,PROD054,3,422914,0
ORD0914,1855,PROD024,2,512394,25619
ORD0915,1856,PROD004,3,653272,0
ORD0915,1857,PROD073,1,527992,0
ORD0915,1858,PROD029,3,244617,0
ORD0915,1859,PROD054,1,422914,0
ORD0916,1860,PROD041,2,197248,0
ORD0917,1861,PROD068,3,419032,0
ORD0917,1862,PROD045,1,507706,0
ORD0918,1863,PROD038,3,519212,0
ORD0919,1864,PROD015,1,141168,0
ORD0920,1865,PROD052,3,378729,18936
ORD0920,1866,PROD015,1,141168,0
ORD0920,1867,PROD089,1,628789,0
ORD0920,1868,PROD030,2,403937,0
ORD0921,1869,PROD052,3,378729,0
ORD0921,1870,PROD087,3,593122,0
ORD0922,1871,PROD093,2,738180,0
ORD0922,1872,PROD046,3,241318,0
ORD0923,1873,PROD032,2,214534,0
ORD0923,1874,PROD006,2,310956,0
ORD0924,1875,PROD013,3,653820,0
ORD0924,1876,PROD024,2,512394,0
ORD0925,1877,PROD094,1,196724,0
ORD0925,1878,PROD022,1,643656,0
ORD0926,1879,PROD080,2,703693,0
ORD0926,1880,PROD056,2,301688,0
ORD0927,1881,PROD061,2,331617,0
ORD0927,1882,PROD063,1,509938,0
ORD0927,1883,PROD077,2,248241,0
ORD0927,1884,PROD075,3,336346,0
ORD0928,1885,PROD079,1,375967,0
ORD0928,1886,PROD001,1,305640,0
ORD0928,1887,PROD081,1,682892,0
ORD0928,1888,PROD022,2,643656,0
ORD0929,1889,PROD011,2,601091,0
ORD0929,1890,PROD094,1,196724,0
ORD0930,1891,PROD018,3,525077,0
ORD0931,1892,PROD045,1,507706,0
ORD0931,1893,PROD072,1,502195,50219
ORD0932,1894,PROD040,2,482131,0
ORD0933,1895,PROD044,3,627007,0
ORD0933,1896,PROD059,3,538551,0
ORD0933,1897,PROD062,3,510596,0
ORD0934,1898,PROD020,2,596446,0
ORD0934,1899,PROD079,2,375967,0
ORD0934,1900,PROD063,3,509938,0
ORD0934,1901,PROD073,1,527992,0
ORD0935,1902,PROD040,2,482131,0
ORD0935,1903,PROD094,2,196724,0
ORD0936,1904,PROD025,2,159213,0
ORD0937,1905,PROD018,1,525077,0
ORD0937,1906,PROD031,2,580168,0
ORD0938,1907,PROD096,3,507314,0
ORD0938,1908,PROD021,2,422319,0
ORD0939,1909,PROD001,3,305640,0
ORD0939,1910,PROD039,3,369506,0
ORD0940,1911,PROD079,1,375967,0
ORD0940,1912,PROD043,2,319565,15978
ORD0940,1913,PROD090,3,456834,0
ORD0941,1914,PROD050,2,686142,0
ORD0942,1915,PROD070,2,187927,0
ORD0942,1916,PROD097,2,455047,45504
ORD0943,1917,PROD014,2,213273,0
ORD0943,1918,PROD069,3,377548,0
ORD0943,1919,PROD036,1,270818,0
ORD0944,1920,PROD083,1,198041,0
ORD0945,1921,PROD043,3,319565,0
ORD0946,1922,PROD054,1,422914,63437
ORD0946,1923,PROD084,1,526981,0
ORD0947,1924,PROD016,1,648858,0
ORD0947,1925,PROD086,1,405046,60756
ORD0947,1926,PROD042,1,267675,0
ORD0948,1927,PROD052,3,378729,0
ORD0949,1928,PROD025,3,159213,0
ORD0949,1929,PROD045,3,507706,0
ORD0949,1930,PROD070,2,187927,0
ORD0949,1931,PROD004,3,653272,0
ORD0950,1932,PROD060,3,394721,0
ORD0951,1933,PROD059,3,538551,0
ORD0951,1934,PROD070,3,187927,0
ORD0951,1935,PROD097,2,455047,0
ORD0952,1936,PROD080,3,703693,0
ORD0953,1937,PROD088,1,207113,0
ORD0953,1938,PROD085,3,426554,0
ORD0953,1939,PROD097,1,455047,0
ORD0954,1940,PROD015,3,141168,21175
ORD0954,1941,PROD076,1,562046,0
ORD0954,1942,PROD043,3,319565,47934
ORD0955,1943,PROD058,3,642818,0
ORD0955,1944,PROD022,1,643656,0
ORD0956,1945,PROD037,2,677268,0
ORD0956,1946,PROD097,2,455047,0
ORD0956,1947,PROD067,1,301027,0
ORD0956,1948,PROD027,1,371232,0
ORD0957,1949,PROD031,3,580168,0
ORD0958,1950,PROD041,1,197248,9862
ORD0959,1951,PROD075,3,336346,0
ORD0959,1952,PROD032,1,214534,0
ORD0960,1953,PROD050,2,686142,0
ORD0960,1954,PROD037,3,677268,0
ORD0960,1955,PROD030,2,403937,0
ORD0961,1956,PROD011,2,601091,0
ORD0962,1957,PROD032,1,214534,0
ORD0962,1958,PROD057,2,567185,0
ORD0963,1959,PROD063,3,509938,25496
ORD0963,1960,PROD033,1,203669,0
ORD0963,1961,PROD078,1,559431,0
ORD0964,1962,PROD038,1,519212,25960
ORD0965,1963,PROD085,3,426554,0
ORD0965,1964,PROD008,2,402377,0
ORD0966,1965,PROD035,1,573870,0
ORD0967,1966,PROD043,3,319565,0
ORD0967,1967,PROD039,3,369506,0
ORD0967,1968,PROD026,1,410531,0
ORD0968,1969,PROD010,1,364274,0
ORD0969,1970,PROD018,1,525077,0
ORD0970,1971,PROD083,2,198041,0
ORD0970,1972,PROD073,1,527992,0
ORD0970,1973,PROD052,1,378729,0
ORD0971,1974,PROD072,1,502195,0
ORD0972,1975,PROD028,3,380046,0
ORD0972,1976,PROD079,1,375967,0
ORD0972,1977,PROD029,2,244617,0
ORD0973,1978,PROD097,2,455047,68257
ORD0974,1979,PROD072,2,502195,0
ORD0975,1980,PROD001,2,305640,0
ORD0975,1981,PROD100,1,313227,0
ORD0975,1982,PROD093,1,738180,110727
ORD0976,1983,PROD039,1,369506,0
ORD0977,1984,PROD025,2,159213,0
ORD0977,1985,PROD029,2,244617,24461
ORD0978,1986,PROD098,2,349122,0
ORD0978,1987,PROD017,1,661945,0
ORD0978,1988,PROD073,1,527992,0
ORD0979,1989,PROD092,1,245331,0
ORD0979,1990,PROD060,3,394721,0
ORD0980,1991,PROD055,3,288974,0
ORD0980,1992,PROD044,3,627007,0
ORD0980,1993,PROD013,2,653820,0
ORD0980,1994,PROD010,3,364274,0
ORD0981,1995,PROD067,2,301027,0
ORD0981,1996,PROD028,1,380046,0
ORD0982,1997,PROD096,1,507314,76097
ORD0982,1998,PROD048,3,604225,0
ORD0982,1999,PROD054,1,422914,0
ORD0982,2000,PROD062,1,510596,0
ORD0983,2001,PROD004,1,653272,0
ORD0984,2002,PROD045,2,507706,0
ORD0984,2003,PROD008,3,402377,0
ORD0984,2004,PROD086,2,405046,60756
ORD0985,2005,PROD009,2,338351,0
ORD0985,2006,PROD002,2,669082,0
ORD0986,2007,PROD041,1,197248,0
ORD0987,2008,PROD046,1,241318,0
ORD0987,2009,PROD069,3,377548,0
ORD0988,2010,PROD030,3,403937,0
ORD0989,2011,PROD081,3,682892,0
ORD0990,2012,PROD071,3,556501,0
ORD0990,2013,PROD018,3,525077,0
ORD0990,2014,PROD095,1,516935,0
ORD0991,2015,PROD066,3,504106,0
ORD0992,2016,PROD007,3,743757,0
ORD0993,2017,PROD029,3,244617,0
ORD0993,2018,PROD081,2,682892,0
ORD0994,2019,PROD061,1,331617,0
ORD0995,2020,PROD066,3,504106,0
ORD0996,2021,PROD015,2,141168,0
ORD0996,2022,PROD026,3,410531,0
ORD0996,2023,PROD067,3,301027,0
ORD0997,2024,PROD092,2,245331,0
ORD0997,2025,PROD019,3,544547,0
ORD0998,2026,PROD086,3,405046,0
ORD0999,2027,PROD064,1,318346,0
ORD0999,2028,PROD096,1,507314,0
ORD0999,2029,PROD007,1,743757,74375
ORD1000,2030,PROD064,3,318346,0
ORD1000,2031,PROD010,3,364274,0
